"","Province_State","Country_Region","Last_Update","Confirmed","Deaths","Recovered","Lat","Long_","Active","Admin2","FIPS","Combined_Key","date"
"108374","Colorado","US","2020-04-25 06:30:53",66,13,0,38.74745778,-106.1926573,53,"Chaffee",8015,"Chaffee, Colorado, US","04-24-2020"
"108388","Georgia","US","2020-04-25 06:30:53",7,0,0,30.78371028,-82.13951596,7,"Charlton",13049,"Charlton, Georgia, US","04-24-2020"
"108390","Georgia","US","2020-04-25 06:30:53",205,6,0,32.00043026,-81.12489526,199,"Chatham",13051,"Chatham, Georgia, US","04-24-2020"
"108392","Georgia","US","2020-04-25 06:30:53",8,0,0,32.34341231,-84.78809239,8,"Chattahoochee",13053,"Chattahoochee, Georgia, US","04-24-2020"
"108393","Georgia","US","2020-04-25 06:30:53",13,1,0,34.47197698,-85.34535662,12,"Chattooga",13055,"Chattooga, Georgia, US","04-24-2020"
"108403","Georgia","US","2020-04-25 06:30:53",367,10,0,34.24393976,-84.47431861,357,"Cherokee",13057,"Cherokee, Georgia, US","04-24-2020"
"108460","Georgia","US","2020-04-25 06:30:53",127,13,0,33.95436462,-83.37124007,114,"Clarke",13059,"Clarke, Georgia, US","04-24-2020"
"108468","Georgia","US","2020-04-25 06:30:53",20,2,0,31.62221166,-84.97713865,18,"Clay",13061,"Clay, Georgia, US","04-24-2020"
"108482","Georgia","US","2020-04-25 06:30:53",629,21,0,33.54187245,-84.35594188,608,"Clayton",13063,"Clayton, Georgia, US","04-24-2020"
"108484","Colorado","US","2020-04-25 06:30:53",13,1,0,39.68864463,-105.6463118,12,"Clear Creek",8019,"Clear Creek, Colorado, US","04-24-2020"
"108493","Georgia","US","2020-04-25 06:30:53",7,0,0,30.91395822,-82.70432472,7,"Clinch",13065,"Clinch, Georgia, US","04-24-2020"
"108505","Georgia","US","2020-04-25 06:30:53",1368,72,0,33.94243204,-84.5761255,1296,"Cobb",13067,"Cobb, Georgia, US","04-24-2020"
"108512","Georgia","US","2020-04-25 06:30:53",100,4,0,31.54892966,-82.8549206,96,"Coffee",13069,"Coffee, Georgia, US","04-24-2020"
"108526","Georgia","US","2020-04-25 06:30:53",165,6,0,31.18810588,-83.7677946,159,"Colquitt",13071,"Colquitt, Georgia, US","04-24-2020"
"108529","Georgia","US","2020-04-25 06:30:53",137,2,0,33.54534185,-82.263524,135,"Columbia",13073,"Columbia, Georgia, US","04-24-2020"
"108547","Georgia","US","2020-04-25 06:30:53",15,1,0,31.16068491,-83.42947229,14,"Cook",13075,"Cook, Georgia, US","04-24-2020"
"108559","Colorado","US","2020-04-25 06:30:53",3,0,0,37.27732493,-105.4276548,3,"Costilla",8023,"Costilla, Colorado, US","04-24-2020"
"108565","Georgia","US","2020-04-25 06:30:53",187,4,0,33.35334302,-84.76129976,183,"Coweta",13077,"Coweta, Georgia, US","04-24-2020"
"108574","Georgia","US","2020-04-25 06:30:53",14,0,0,32.71391813,-83.98061238,14,"Crawford",13079,"Crawford, Georgia, US","04-24-2020"
"108586","Georgia","US","2020-04-25 06:30:53",149,2,0,31.92289565,-83.76811843,147,"Crisp",13081,"Crisp, Georgia, US","04-24-2020"
"108595","Colorado","US","2020-04-25 06:30:53",2,1,0,38.32608609,-103.7844965,1,"Crowley",8025,"Crowley, Colorado, US","04-24-2020"
"108610","Colorado","US","2020-04-25 06:30:53",2,0,0,38.10883162,-105.3683478,2,"Custer",8027,"Custer, Colorado, US","04-24-2020"
"108615","Georgia","US","2020-04-25 06:30:53",16,1,0,34.8549167,-85.50490424,15,"Dade",13083,"Dade, Georgia, US","04-24-2020"
"108639","Georgia","US","2020-04-25 06:30:53",51,1,0,34.44244079,-84.16964071,50,"Dawson",13085,"Dawson, Georgia, US","04-24-2020"
"108646","Georgia","US","2020-04-25 06:30:53",1721,36,0,33.76944049,-84.22396017,1685,"DeKalb",13089,"DeKalb, Georgia, US","04-24-2020"
"108656","Georgia","US","2020-04-25 06:30:53",59,1,0,30.87967778,-84.57619536,58,"Decatur",13087,"Decatur, Georgia, US","04-24-2020"
"108668","Colorado","US","2020-04-25 06:30:53",26,1,0,38.86246243,-107.8631342,25,"Delta",8029,"Delta, Colorado, US","04-24-2020"
"108672","Colorado","US","2020-04-25 06:30:53",2385,128,0,39.76018276,-104.8725695,2257,"Denver",8031,"Denver, Colorado, US","04-24-2020"
"108691","Georgia","US","2020-04-25 06:30:53",22,0,0,32.17265114,-83.16948926,22,"Dodge",13091,"Dodge, Georgia, US","04-24-2020"
"108698","Georgia","US","2020-04-25 06:30:53",106,7,0,32.15630737,-83.79746561,99,"Dooly",13093,"Dooly, Georgia, US","04-24-2020"
"108702","Georgia","US","2020-04-25 06:30:53",1465,108,0,31.53328528,-84.21722377,1357,"Dougherty",13095,"Dougherty, Georgia, US","04-24-2020"
"108703","Colorado","US","2020-04-25 06:30:53",414,19,0,39.33133796,-104.930001,395,"Douglas",8035,"Douglas, Colorado, US","04-24-2020"
"108704","Georgia","US","2020-04-25 06:30:53",276,8,0,33.70291126,-84.77026156,268,"Douglas",13097,"Douglas, Georgia, US","04-24-2020"
"108727","Colorado","US","2020-04-25 06:30:53",506,7,0,39.62754308,-106.6933637,499,"Eagle",8037,"Eagle, Colorado, US","04-24-2020"
"108728","Georgia","US","2020-04-25 06:30:53",188,15,0,31.32155345,-84.90255207,173,"Early",13099,"Early, Georgia, US","04-24-2020"
"108735","Georgia","US","2020-04-25 06:30:53",5,0,0,30.71101099,-82.89687287,5,"Echols",13101,"Echols, Georgia, US","04-24-2020"
"108743","Georgia","US","2020-04-25 06:30:53",34,1,0,32.36616021,-81.34280942,33,"Effingham",13103,"Effingham, Georgia, US","04-24-2020"
"108746","Colorado","US","2020-04-25 06:30:53",853,72,0,38.83240149,-104.5251411,781,"El Paso",8041,"El Paso, Colorado, US","04-24-2020"
"108748","Colorado","US","2020-04-25 06:30:53",27,1,0,39.28656773,-104.1358721,26,"Elbert",8039,"Elbert, Colorado, US","04-24-2020"
"108749","Georgia","US","2020-04-25 06:30:53",15,0,0,34.11302332,-82.83936148,15,"Elbert",13105,"Elbert, Georgia, US","04-24-2020"
"108757","Georgia","US","2020-04-25 06:30:53",19,0,0,32.59221302,-82.30239915,19,"Emanuel",13107,"Emanuel, Georgia, US","04-24-2020"
"108775","Georgia","US","2020-04-25 06:30:53",4,0,0,32.15328841,-81.8870105,4,"Evans",13109,"Evans, Georgia, US","04-24-2020"
"108785","Georgia","US","2020-04-25 06:30:53",21,0,0,34.86430205,-84.316964,21,"Fannin",13111,"Fannin, Georgia, US","04-24-2020"
"108792","Georgia","US","2020-04-25 06:30:53",158,8,0,33.41357794,-84.49089434,150,"Fayette",13113,"Fayette, Georgia, US","04-24-2020"
"108813","Georgia","US","2020-04-25 06:30:53",131,10,0,34.26268279,-85.21577392,121,"Floyd",13115,"Floyd, Georgia, US","04-24-2020"
"108824","Georgia","US","2020-04-25 06:30:53",241,8,0,34.22604035,-84.1231513,233,"Forsyth",13117,"Forsyth, Georgia, US","04-24-2020"
"108832","Georgia","US","2020-04-25 06:30:53",16,0,0,34.37525597,-83.23159927,16,"Franklin",13119,"Franklin, Georgia, US","04-24-2020"
"108859","Colorado","US","2020-04-25 06:30:53",19,0,0,38.47362326,-105.4399667,19,"Fremont",8043,"Fremont, Colorado, US","04-24-2020"
"108865","Georgia","US","2020-04-25 06:30:53",2500,91,0,33.79216944,-84.46319413,2409,"Fulton",13121,"Fulton, Georgia, US","04-24-2020"
"108882","Colorado","US","2020-04-25 06:30:53",81,2,0,39.59921777,-107.902708,79,"Garfield",8045,"Garfield, Colorado, US","04-24-2020"
"108908","Georgia","US","2020-04-25 06:30:53",31,0,0,34.69316688,-84.45802506,31,"Gilmer",13123,"Gilmer, Georgia, US","04-24-2020"
"108909","Colorado","US","2020-04-25 06:30:53",1,0,0,39.85646523,-105.5252597,1,"Gilpin",8047,"Gilpin, Colorado, US","04-24-2020"
"108916","Georgia","US","2020-04-25 06:30:53",52,1,0,31.23279254,-81.53811412,51,"Glynn",13127,"Glynn, Georgia, US","04-24-2020"
"108924","Georgia","US","2020-04-25 06:30:53",75,10,0,34.50487351,-84.87296253,65,"Gordon",13129,"Gordon, Georgia, US","04-24-2020"
"108928","Georgia","US","2020-04-25 06:30:53",48,3,0,30.87454847,-84.23418364,45,"Grady",13131,"Grady, Georgia, US","04-24-2020"
"108933","Colorado","US","2020-04-25 06:30:53",5,0,0,40.10603347,-106.1178042,5,"Grand",8049,"Grand, Colorado, US","04-24-2020"
"108965","Georgia","US","2020-04-25 06:30:53",51,1,0,33.5769205,-83.17139104,50,"Greene",13133,"Greene, Georgia, US","04-24-2020"
"108995","Colorado","US","2020-04-25 06:30:53",123,4,0,38.66611652,-107.0320729,119,"Gunnison",8051,"Gunnison, Colorado, US","04-24-2020"
"108997","Georgia","US","2020-04-25 06:30:53",1382,46,0,33.96044201,-84.02137802,1336,"Gwinnett",13135,"Gwinnett, Georgia, US","04-24-2020"
"108998","Georgia","US","2020-04-25 06:30:53",165,3,0,34.63331566,-83.53094677,162,"Habersham",13137,"Habersham, Georgia, US","04-24-2020"
"109003","Georgia","US","2020-04-25 06:30:53",1022,9,0,34.32207823,-83.81896936,1013,"Hall",13139,"Hall, Georgia, US","04-24-2020"
"109022","Georgia","US","2020-04-25 06:30:53",16,0,0,33.2721566,-82.99766919,16,"Hancock",13141,"Hancock, Georgia, US","04-24-2020"
"109034","Georgia","US","2020-04-25 06:30:53",26,1,0,33.79602175,-85.21005667,25,"Haralson",13143,"Haralson, Georgia, US","04-24-2020"
"109048","Georgia","US","2020-04-25 06:30:53",55,2,0,32.73709786,-84.90538572,53,"Harris",13145,"Harris, Georgia, US","04-24-2020"
"109059","Georgia","US","2020-04-25 06:30:53",6,0,0,34.34626973,-82.96567682,6,"Hart",13147,"Hart, Georgia, US","04-24-2020"
"109071","Georgia","US","2020-04-25 06:30:53",9,1,0,33.29686567,-85.12886832,8,"Heard",13149,"Heard, Georgia, US","04-24-2020"
"109084","Georgia","US","2020-04-25 06:30:53",419,10,0,33.4533428,-84.1481466,409,"Henry",13151,"Henry, Georgia, US","04-24-2020"
"109109","Colorado","US","2020-04-25 06:30:53",3,0,0,37.82247444,-107.3004345,3,"Hinsdale",8053,"Hinsdale, Colorado, US","04-24-2020"
"109128","Georgia","US","2020-04-25 06:30:53",204,13,0,32.45802497,-83.66879087,191,"Houston",13153,"Houston, Georgia, US","04-24-2020"
"109141","Colorado","US","2020-04-25 06:30:53",1,0,0,37.68473101,-104.9612585,1,"Huerfano",8055,"Huerfano, Colorado, US","04-24-2020"
"109174","Georgia","US","2020-04-25 06:30:53",15,1,0,31.60213036,-83.27501387,14,"Irwin",13155,"Irwin, Georgia, US","04-24-2020"
"109186","Georgia","US","2020-04-25 06:30:53",75,1,0,34.13794553,-83.56814788,74,"Jackson",13157,"Jackson, Georgia, US","04-24-2020"
"109206","Georgia","US","2020-04-25 06:30:53",20,0,0,33.31535543,-83.68844964,20,"Jasper",13159,"Jasper, Georgia, US","04-24-2020"
"109215","Georgia","US","2020-04-25 06:30:53",10,1,0,31.80405727,-82.6372487,9,"Jeff Davis",13161,"Jeff Davis, Georgia, US","04-24-2020"
"109218","Colorado","US","2020-04-25 06:30:53",1157,61,0,39.58635604,-105.2517692,1096,"Jefferson",8059,"Jefferson, Colorado, US","04-24-2020"
"109220","Georgia","US","2020-04-25 06:30:53",13,1,0,33.05867328,-82.41609057,12,"Jefferson",13163,"Jefferson, Georgia, US","04-24-2020"
"109243","Georgia","US","2020-04-25 06:30:53",15,1,0,32.79248718,-81.96040187,14,"Jenkins",13165,"Jenkins, Georgia, US","04-24-2020"
"109254","Georgia","US","2020-04-25 06:30:53",36,1,0,32.70211082,-82.66166794,35,"Johnson",13167,"Johnson, Georgia, US","04-24-2020"
"109267","Georgia","US","2020-04-25 06:30:53",24,0,0,33.02512137,-83.56019163,24,"Jones",13169,"Jones, Georgia, US","04-24-2020"
"109316","Colorado","US","2020-04-25 06:30:53",19,2,0,39.30497777,-102.6022199,17,"Kit Carson",8063,"Kit Carson, Colorado, US","04-24-2020"
"109339","Colorado","US","2020-04-25 06:30:53",56,0,0,37.28632032,-107.8429014,56,"La Plata",8067,"La Plata, Colorado, US","04-24-2020"
"109356","Colorado","US","2020-04-25 06:30:53",12,0,0,39.20278823,-106.3555697,12,"Lake",8065,"Lake, Colorado, US","04-24-2020"
"109366","Georgia","US","2020-04-25 06:30:53",31,0,0,33.07841647,-84.14263877,31,"Lamar",13171,"Lamar, Georgia, US","04-24-2020"
"109378","Georgia","US","2020-04-25 06:30:53",8,1,0,31.0382857,-83.06472457,7,"Lanier",13173,"Lanier, Georgia, US","04-24-2020"
"109381","Colorado","US","2020-04-25 06:30:53",291,18,0,40.66671597,-105.4625784,273,"Larimer",8069,"Larimer, Colorado, US","04-24-2020"
"109383","Colorado","US","2020-04-25 06:30:53",3,0,0,37.3153406,-104.0376458,3,"Las Animas",8071,"Las Animas, Colorado, US","04-24-2020"
"109390","Georgia","US","2020-04-25 06:30:53",50,1,0,32.46325233,-82.92221316,49,"Laurens",13175,"Laurens, Georgia, US","04-24-2020"
"109412","Georgia","US","2020-04-25 06:30:53",297,18,0,31.7793306,-84.14324253,279,"Lee",13177,"Lee, Georgia, US","04-24-2020"
"109441","Georgia","US","2020-04-25 06:30:53",35,0,0,31.82588896,-81.49251135,35,"Liberty",13179,"Liberty, Georgia, US","04-24-2020"
"109448","Colorado","US","2020-04-25 06:30:53",3,0,0,38.98749519,-103.5136649,3,"Lincoln",8073,"Lincoln, Colorado, US","04-24-2020"
"109449","Georgia","US","2020-04-25 06:30:53",10,0,0,33.79201475,-82.45024131,10,"Lincoln",13181,"Lincoln, Georgia, US","04-24-2020"
"109483","Colorado","US","2020-04-25 06:30:53",31,1,0,40.7249637,-103.110817,30,"Logan",8075,"Logan, Colorado, US","04-24-2020"
"109490","Georgia","US","2020-04-25 06:30:53",2,0,0,31.75218791,-81.74952375,2,"Long",13183,"Long, Georgia, US","04-24-2020"
"109501","Georgia","US","2020-04-25 06:30:53",129,4,0,30.83568832,-83.27056716,125,"Lowndes",13185,"Lowndes, Georgia, US","04-24-2020"
"109506","Georgia","US","2020-04-25 06:30:53",29,0,0,34.57286511,-84.00425681,29,"Lumpkin",13187,"Lumpkin, Georgia, US","04-24-2020"
"109522","Georgia","US","2020-04-25 06:30:53",67,3,0,32.35207048,-84.04234127,64,"Macon",13193,"Macon, Georgia, US","04-24-2020"
"109532","Georgia","US","2020-04-25 06:30:53",21,1,0,34.12920917,-83.21218732,20,"Madison",13195,"Madison, Georgia, US","04-24-2020"
"109567","Georgia","US","2020-04-25 06:30:53",35,1,0,32.3483402,-84.52733571,34,"Marion",13197,"Marion, Georgia, US","04-24-2020"
"109627","Georgia","US","2020-04-25 06:30:53",39,4,0,33.47851918,-82.48252774,35,"McDuffie",13189,"McDuffie, Georgia, US","04-24-2020"
"109630","Georgia","US","2020-04-25 06:30:53",4,0,0,31.49683595,-81.40163426,4,"McIntosh",13191,"McIntosh, Georgia, US","04-24-2020"
"109669","Georgia","US","2020-04-25 06:30:53",49,0,0,33.04163534,-84.68859732,49,"Meriwether",13199,"Meriwether, Georgia, US","04-24-2020"
"109672","Colorado","US","2020-04-25 06:30:53",37,0,0,39.01787888,-108.469799,37,"Mesa",8077,"Mesa, Colorado, US","04-24-2020"
"109688","Georgia","US","2020-04-25 06:30:53",24,0,0,31.16568912,-84.73151117,24,"Miller",13201,"Miller, Georgia, US","04-24-2020"
"109693","Colorado","US","2020-04-25 06:30:53",2,0,0,37.66954283,-106.9281698,2,"Mineral",8079,"Mineral, Colorado, US","04-24-2020"
"109703","Georgia","US","2020-04-25 06:30:53",288,24,0,31.22483255,-84.19381821,264,"Mitchell",13205,"Mitchell, Georgia, US","04-24-2020"
"109709","Colorado","US","2020-04-25 06:30:53",6,0,0,40.61810999,-108.2070876,6,"Moffat",8081,"Moffat, Colorado, US","04-24-2020"
"109719","Georgia","US","2020-04-25 06:30:53",19,1,0,33.014289,-83.92097166,18,"Monroe",13207,"Monroe, Georgia, US","04-24-2020"
"109734","Colorado","US","2020-04-25 06:30:53",15,2,0,37.33859579,-108.5958857,13,"Montezuma",8083,"Montezuma, Colorado, US","04-24-2020"
"109737","Georgia","US","2020-04-25 06:30:53",2,0,0,32.17201038,-82.53527476,2,"Montgomery",13209,"Montgomery, Georgia, US","04-24-2020"
"109755","Colorado","US","2020-04-25 06:30:53",83,9,0,38.40214114,-108.2639022,74,"Montrose",8085,"Montrose, Colorado, US","04-24-2020"
"109762","Colorado","US","2020-04-25 06:30:53",232,8,0,40.2627981,-103.8093302,224,"Morgan",8087,"Morgan, Colorado, US","04-24-2020"
"109763","Georgia","US","2020-04-25 06:30:53",25,0,0,33.59232073,-83.49129491,25,"Morgan",13211,"Morgan, Georgia, US","04-24-2020"
"109786","Georgia","US","2020-04-25 06:30:53",22,0,0,34.78897608,-84.74993177,22,"Murray",13213,"Murray, Georgia, US","04-24-2020"
"109790","Georgia","US","2020-04-25 06:30:53",259,4,0,32.50931999,-84.87142262,255,"Muscogee",13215,"Muscogee, Georgia, US","04-24-2020"
"109825","Georgia","US","2020-04-25 06:30:53",158,6,0,33.55514538,-83.8454714,152,"Newton",13217,"Newton, Georgia, US","04-24-2020"
"109863","Georgia","US","2020-04-25 06:30:53",54,0,0,33.83749973,-83.43679568,54,"Oconee",13219,"Oconee, Georgia, US","04-24-2020"
"109869","Georgia","US","2020-04-25 06:30:53",48,3,0,33.8786296,-83.08278123,45,"Oglethorpe",13221,"Oglethorpe, Georgia, US","04-24-2020"
"109912","Colorado","US","2020-04-25 06:30:53",8,1,0,37.9014485,-103.7173385,7,"Otero",8089,"Otero, Colorado, US","04-24-2020"
"109924","Colorado","US","2020-04-25 06:30:53",5,1,0,38.14717457,-107.7675136,4,"Ouray",8091,"Ouray, Colorado, US","04-24-2020"
"109925","Colorado","US","2020-04-25 06:30:53",0,2,0,NA,NA,-2,"Out of CO",80008,"Out of CO, Colorado, US","04-24-2020"
"109926","Georgia","US","2020-04-25 06:30:53",916,10,0,NA,NA,906,"Out of GA",80013,"Out of GA, Georgia, US","04-24-2020"
"109946","Colorado","US","2020-04-25 06:30:53",7,0,0,39.120926,-105.7182065,7,"Park",8093,"Park, Colorado, US","04-24-2020"
"109956","Georgia","US","2020-04-25 06:30:53",156,7,0,33.91969522,-84.86848792,149,"Paulding",13223,"Paulding, Georgia, US","04-24-2020"
"109961","Georgia","US","2020-04-25 06:30:53",37,2,0,32.56934316,-83.82937,35,"Peach",13225,"Peach, Georgia, US","04-24-2020"
"109994","Colorado","US","2020-04-25 06:30:53",5,0,0,40.59414277,-102.3577703,5,"Phillips",8095,"Phillips, Colorado, US","04-24-2020"
"109999","Georgia","US","2020-04-25 06:30:53",20,2,0,34.46589159,-84.46406611,18,"Pickens",13227,"Pickens, Georgia, US","04-24-2020"
"110001","Georgia","US","2020-04-25 06:30:53",52,2,0,31.35928155,-82.21598442,50,"Pierce",13229,"Pierce, Georgia, US","04-24-2020"
"110008","Georgia","US","2020-04-25 06:30:53",38,2,0,33.09310242,-84.38790389,36,"Pike",13231,"Pike, Georgia, US","04-24-2020"
"110022","Colorado","US","2020-04-25 06:30:53",59,3,0,39.21720112,-106.9310027,56,"Pitkin",8097,"Pitkin, Colorado, US","04-24-2020"
"110039","Georgia","US","2020-04-25 06:30:53",42,0,0,34.00267074,-85.18677781,42,"Polk",13233,"Polk, Georgia, US","04-24-2020"
"110081","Colorado","US","2020-04-25 06:30:53",1,0,0,37.95544985,-102.3926052,1,"Prowers",8099,"Prowers, Colorado, US","04-24-2020"
"110082","Colorado","US","2020-04-25 06:30:53",117,9,0,38.17359144,-104.5127437,108,"Pueblo",8101,"Pueblo, Colorado, US","04-24-2020"
"110084","Georgia","US","2020-04-25 06:30:53",20,1,0,32.23334561,-83.4754996,19,"Pulaski",13235,"Pulaski, Georgia, US","04-24-2020"
"110091","Georgia","US","2020-04-25 06:30:53",31,3,0,33.32056115,-83.37552891,28,"Putnam",13237,"Putnam, Georgia, US","04-24-2020"
"110099","Georgia","US","2020-04-25 06:30:53",3,1,0,31.86728114,-85.01773177,2,"Quitman",13239,"Quitman, Georgia, US","04-24-2020"
"110101","Georgia","US","2020-04-25 06:30:53",9,0,0,34.88389445,-83.40304637,9,"Rabun",13241,"Rabun, Georgia, US","04-24-2020"
"110112","Georgia","US","2020-04-25 06:30:53",152,18,0,31.76622818,-84.75732369,134,"Randolph",13243,"Randolph, Georgia, US","04-24-2020"
"110144","Georgia","US","2020-04-25 06:30:53",353,14,0,33.35777107,-82.07026432,339,"Richmond",13245,"Richmond, Georgia, US","04-24-2020"
"110150","Colorado","US","2020-04-25 06:30:53",1,0,0,39.97913541,-108.2179009,1,"Rio Blanco",8103,"Rio Blanco, Colorado, US","04-24-2020"
"110151","Colorado","US","2020-04-25 06:30:53",7,0,0,37.5836865,-106.3847838,7,"Rio Grande",8105,"Rio Grande, Colorado, US","04-24-2020"
"110169","Georgia","US","2020-04-25 06:30:53",158,6,0,33.65145002,-84.02202167,152,"Rockdale",13247,"Rockdale, Georgia, US","04-24-2020"
"110183","Colorado","US","2020-04-25 06:30:53",52,4,0,40.48596505,-106.9905548,48,"Routt",8107,"Routt, Colorado, US","04-24-2020"
"110200","Colorado","US","2020-04-25 06:30:53",3,0,0,38.08054629,-106.282466,3,"Saguache",8109,"Saguache, Colorado, US","04-24-2020"
"110223","Colorado","US","2020-04-25 06:30:53",17,0,0,38.00450883,-108.4020725,17,"San Miguel",8113,"San Miguel, Colorado, US","04-24-2020"
"110245","Georgia","US","2020-04-25 06:30:53",16,1,0,32.2654021,-84.31258912,15,"Schley",13249,"Schley, Georgia, US","04-24-2020"
"110265","Georgia","US","2020-04-25 06:30:53",14,1,0,32.74976524,-81.60779441,13,"Screven",13251,"Screven, Georgia, US","04-24-2020"
"110271","Georgia","US","2020-04-25 06:30:53",27,2,0,30.93464824,-84.86823924,25,"Seminole",13253,"Seminole, Georgia, US","04-24-2020"
"110334","Georgia","US","2020-04-25 06:30:53",144,8,0,33.26310031,-84.28013991,136,"Spalding",13255,"Spalding, Georgia, US","04-24-2020"
"110383","Georgia","US","2020-04-25 06:30:53",55,1,0,34.55151201,-83.29405315,54,"Stephens",13257,"Stephens, Georgia, US","04-24-2020"
"110391","Georgia","US","2020-04-25 06:30:53",17,0,0,32.07996777,-84.83208037,17,"Stewart",13259,"Stewart, Georgia, US","04-24-2020"
"110414","Colorado","US","2020-04-25 06:30:53",97,1,0,39.63803232,-106.1150762,96,"Summit",8117,"Summit, Colorado, US","04-24-2020"
"110421","Georgia","US","2020-04-25 06:30:53",348,21,0,32.03650571,-84.19821492,327,"Sumter",13261,"Sumter, Georgia, US","04-24-2020"
"110436","Georgia","US","2020-04-25 06:30:53",21,1,0,32.69642758,-84.53351366,20,"Talbot",13263,"Talbot, Georgia, US","04-24-2020"
"110447","Georgia","US","2020-04-25 06:30:53",6,0,0,32.04785085,-82.05539188,6,"Tattnall",13267,"Tattnall, Georgia, US","04-24-2020"
"110449","Georgia","US","2020-04-25 06:30:53",14,2,0,32.55792548,-84.25077141,12,"Taylor",13269,"Taylor, Georgia, US","04-24-2020"
"110457","Georgia","US","2020-04-25 06:30:53",20,0,0,31.92829517,-82.93491155,20,"Telfair",13271,"Telfair, Georgia, US","04-24-2020"
"110458","Colorado","US","2020-04-25 06:30:53",26,2,0,38.88133511,-105.1614893,24,"Teller",8119,"Teller, Colorado, US","04-24-2020"
"110461","Georgia","US","2020-04-25 06:30:53",165,17,0,31.77527543,-84.44069698,148,"Terrell",13273,"Terrell, Georgia, US","04-24-2020"
"110467","Georgia","US","2020-04-25 06:30:53",157,16,0,30.86392347,-83.91847289,141,"Thomas",13275,"Thomas, Georgia, US","04-24-2020"
"110470","Georgia","US","2020-04-25 06:30:53",98,3,0,31.45743864,-83.5236119,95,"Tift",13277,"Tift, Georgia, US","04-24-2020"
"110489","Georgia","US","2020-04-25 06:30:53",26,3,0,32.12059861,-82.32957247,23,"Toombs",13279,"Toombs, Georgia, US","04-24-2020"
"110491","Georgia","US","2020-04-25 06:30:53",20,0,0,34.91369188,-83.7410746,20,"Towns",13281,"Towns, Georgia, US","04-24-2020"
"110496","Georgia","US","2020-04-25 06:30:53",2,0,0,32.40422134,-82.56904553,2,"Treutlen",13283,"Treutlen, Georgia, US","04-24-2020"
"110501","Georgia","US","2020-04-25 06:30:53",122,4,0,33.03349196,-85.02812115,118,"Troup",13285,"Troup, Georgia, US","04-24-2020"
"110509","Georgia","US","2020-04-25 06:30:53",62,6,0,31.71612656,-83.62069378,56,"Turner",13287,"Turner, Georgia, US","04-24-2020"
"110514","Georgia","US","2020-04-25 06:30:53",7,0,0,32.67435595,-83.43078662,7,"Twiggs",13289,"Twiggs, Georgia, US","04-24-2020"
"110527","Colorado","US","2020-04-25 06:30:53",103,2,0,NA,NA,101,"Unassigned",90008,"Unassigned, Colorado, US","04-24-2020"
"110531","Georgia","US","2020-04-25 06:30:53",447,0,0,NA,NA,447,"Unassigned",90013,"Unassigned, Georgia, US","04-24-2020"
"110575","Georgia","US","2020-04-25 06:30:53",27,2,0,34.82995757,-83.98967069,25,"Union",13291,"Union, Georgia, US","04-24-2020"
"110592","Georgia","US","2020-04-25 06:30:53",193,14,0,32.87920671,-84.30024826,179,"Upson",13293,"Upson, Georgia, US","04-24-2020"
"110629","Georgia","US","2020-04-25 06:30:53",59,0,0,34.73376362,-85.30165174,59,"Walker",13295,"Walker, Georgia, US","04-24-2020"
"110637","Georgia","US","2020-04-25 06:30:53",92,3,0,33.78017694,-83.73552314,89,"Walton",13297,"Walton, Georgia, US","04-24-2020"
"110642","Georgia","US","2020-04-25 06:30:53",103,8,0,31.05449097,-82.42224148,95,"Ware",13299,"Ware, Georgia, US","04-24-2020"
"110643","Georgia","US","2020-04-25 06:30:53",12,0,0,33.41146451,-82.67795848,12,"Warren",13301,"Warren, Georgia, US","04-24-2020"
"110665","Colorado","US","2020-04-25 06:30:53",6,0,0,39.97015535,-103.202587,6,"Washington",8121,"Washington, Colorado, US","04-24-2020"
"110667","Georgia","US","2020-04-25 06:30:53",33,1,0,32.96711864,-82.79357039,32,"Washington",13303,"Washington, Georgia, US","04-24-2020"
"110700","Georgia","US","2020-04-25 06:30:53",11,0,0,31.5521809,-81.91894878,11,"Wayne",13305,"Wayne, Georgia, US","04-24-2020"
"110717","Georgia","US","2020-04-25 06:30:53",7,0,0,32.04066113,-84.54742852,7,"Webster",13307,"Webster, Georgia, US","04-24-2020"
"110724","Colorado","US","2020-04-25 06:30:53",1353,82,0,40.55499405,-104.3929621,1271,"Weld",8123,"Weld, Colorado, US","04-24-2020"
"110738","Georgia","US","2020-04-25 06:30:53",3,0,0,32.12009104,-82.72574721,3,"Wheeler",13309,"Wheeler, Georgia, US","04-24-2020"
"110741","Georgia","US","2020-04-25 06:30:53",38,0,0,34.64624278,-83.74905525,38,"White",13311,"White, Georgia, US","04-24-2020"
"110747","Georgia","US","2020-04-25 06:30:53",62,4,0,34.80987459,-84.96093476,58,"Whitfield",13313,"Whitfield, Georgia, US","04-24-2020"
"110755","Georgia","US","2020-04-25 06:30:53",68,6,0,31.97496928,-83.43438555,62,"Wilcox",13315,"Wilcox, Georgia, US","04-24-2020"
"110756","Georgia","US","2020-04-25 06:30:53",22,0,0,33.78290391,-82.74286107,22,"Wilkes",13317,"Wilkes, Georgia, US","04-24-2020"
"110759","Georgia","US","2020-04-25 06:30:53",29,2,0,32.80291082,-83.17140684,27,"Wilkinson",13319,"Wilkinson, Georgia, US","04-24-2020"
